distance,duration,n_ha,n_ha_l,n_ha_m,n_ha_h,n_hb,n_hb_l,n_hb_m,n_hb_h,n_hc,n_hc_l,n_hc_m,n_hc_h,fcw_time,hmw_time,ldw_time,pcw_time,n_pedestrian_dz,n_tsr_level,n_tsr_level_0,n_tsr_level_1,n_tsr_level_2,n_tsr_level_3,n_tsr_level_4,n_tsr_level_5,n_tsr_level_6,n_tsr_level_7,n_brakes,speed,n_fcw,n_hmw,n_ldw,n_ldw_left,n_ldw_right,n_pcw,n_fatigue_0,n_fatigue_1,n_fatigue_2,n_fatigue_3,n_headway__1,n_headway_0,n_headway_1,n_headway_2,n_headway_3,n_overtaking_0,n_overtaking_1,n_overtaking_2,n_overtaking_3,n_speeding_0,n_speeding_1,n_speeding_2,n_speeding_3,target
6.24831,505,8.0,2.0,5.0,0.0,5.0,0.0,4.0,0.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,5.0,10.0,10.0,7.0,7.0,3.0,1.0,15.0,38.44303797468354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,7.0,5.0,0
69.8442,3393,14.0,5.0,9.0,0.0,7.0,0.0,7.0,0.0,12.0,4.0,8.0,0.0,0.19304,58.529673,1.209821,0.0,6.0,116.0,27.0,33.0,30.0,20.0,14.0,9.0,5.0,5.0,57.0,55.16302408563782,1.0,17.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,84.0,59.0,72.0,43.0,16.0,5.0,4.0,0.0,0.0,9.0,20.0,26.0,18.0,0
7.7539,593,9.0,1.0,8.0,0.0,5.0,0.0,5.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,12.0,3.0,3.0,3.0,1.0,1.0,1.0,10.0,46.37854077253219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,16.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,4.0,4.0,0
25.7537,1499,11.0,3.0,8.0,0.0,5.0,0.0,5.0,0.0,5.0,2.0,3.0,0.0,0.0,1.818424,0.0,0.0,0.0,53.0,13.0,11.0,9.0,7.0,6.0,7.0,7.0,6.0,32.0,56.70042194092827,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,25.0,36.0,19.0,2.0,1.0,0.0,0.0,0.0,10.0,13.0,10.0,8.0,0
4.6332,490,7.0,2.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,11.0,16.0,10.0,5.0,3.0,1.0,0.0,0.0,10.0,37.18655692729767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,8.0,8.0,3.0,0
5.71357,491,8.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106769,0.0,4.0,58.0,6.0,5.0,5.0,5.0,10.0,16.0,12.0,5.0,18.0,36.93698347107438,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,10.0,7.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,6.0,4.0,0
15.5925,1060,14.0,4.0,10.0,0.0,8.0,0.0,8.0,0.0,18.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,97.0,14.0,21.0,24.0,18.0,12.0,12.0,7.0,3.0,26.0,39.893753336892686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,15.0,15.0,5.0,0.0,3.0,2.0,0.0,0.0,6.0,14.0,22.0,14.0,0
37.5227,1696,2.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,4.580368,0.0,0.0,0.0,94.0,14.0,29.0,32.0,12.0,6.0,10.0,5.0,0.0,18.0,65.43187203791469,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,29.0,40.0,18.0,4.0,1.0,0.0,0.0,0.0,8.0,28.0,23.0,5.0,0
55.8932,4052,24.0,3.0,20.0,1.0,13.0,0.0,13.0,0.0,10.0,6.0,4.0,0.0,0.0,3.399757,0.37694,0.0,1.0,200.0,39.0,72.0,56.0,28.0,24.0,15.0,2.0,3.0,81.0,42.37888888888889,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,41.0,43.0,43.0,13.0,1.0,4.0,2.0,0.0,0.0,17.0,47.0,54.0,25.0,0
29.142,2149,9.0,3.0,6.0,0.0,4.0,0.0,4.0,0.0,12.0,5.0,7.0,0.0,0.113205,0.796278,0.661451,0.0,1.0,129.0,26.0,40.0,36.0,19.0,9.0,10.0,8.0,7.0,37.0,45.89615784008307,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,38.0,32.0,10.0,2.0,8.0,7.0,0.0,0.0,10.0,30.0,38.0,21.0,0
29.151,2296,17.0,6.0,11.0,0.0,11.0,0.0,11.0,0.0,12.0,5.0,7.0,0.0,0.27776,14.846,0.0,0.0,0.0,50.0,14.0,12.0,9.0,9.0,6.0,4.0,4.0,6.0,54.0,41.28659476117103,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,48.0,36.0,10.0,4.0,7.0,6.0,0.0,0.0,5.0,8.0,7.0,4.0,0
7.68495,614,6.0,1.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.164149,0.0,0.0,2.0,24.0,5.0,9.0,9.0,4.0,1.0,1.0,0.0,0.0,14.0,38.67082035306334,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,12.0,9.0,6.0,2.0,1.0,0.0,0.0,0.0,4.0,7.0,16.0,12.0,0
1.06361,361,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,16.427685950413224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1
8.04996,745,4.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,4.588035,0.0,0.0,0.0,13.0,2.0,2.0,2.0,2.0,4.0,3.0,0.0,0.0,20.0,39.28897338403042,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,10.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0
6.95708,761,7.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.099036,0.099036,0.0,0.0,4.0,17.0,5.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,19.0,28.09090909090909,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,12.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,6.0,5.0,0
3.07179,707,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,17.90495867768595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,14.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
11.2619,824,4.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,13.0,12.0,2.0,0.0,0.0,0.0,0.0,16.0,45.18848167539267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,30.0,18.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,6.0,0.0,0
53.8423,3827,36.0,9.0,25.0,2.0,15.0,0.0,15.0,0.0,30.0,15.0,15.0,0.0,0.402915,0.721658,0.095545,0.0,0.0,122.0,23.0,54.0,43.0,9.0,4.0,4.0,5.0,3.0,79.0,45.675647846233055,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,49.0,38.0,15.0,1.0,2.0,1.0,0.0,0.0,8.0,34.0,38.0,12.0,0
46.7651,3383,30.0,7.0,21.0,2.0,11.0,0.0,11.0,0.0,24.0,9.0,15.0,0.0,0.0,0.0,1.665495,0.0,0.0,89.0,18.0,21.0,21.0,18.0,10.0,5.0,6.0,8.0,64.0,44.335779452598175,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,12.0,18.0,17.0,11.0,0
1.19365,174,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,8.0,25.12713936430318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1
28.7266,1912,8.0,1.0,7.0,0.0,2.0,0.0,2.0,0.0,12.0,6.0,6.0,0.0,0.105273,9.312397,0.0,0.0,6.0,56.0,19.0,22.0,14.0,9.0,5.0,1.0,1.0,4.0,39.0,48.85475258098968,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,39.0,37.0,15.0,3.0,6.0,5.0,0.0,0.0,8.0,13.0,20.0,14.0,0
23.6846,1643,8.0,1.0,7.0,0.0,4.0,1.0,3.0,0.0,9.0,3.0,6.0,0.0,0.0,19.13248,0.0,0.0,6.0,77.0,10.0,13.0,11.0,7.0,7.0,11.0,16.0,12.0,36.0,43.91346153846154,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,46.0,31.0,8.0,4.0,7.0,6.0,0.0,0.0,4.0,8.0,9.0,6.0,0
5.58859,515,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,5.0,4.0,4.0,8.0,6.0,3.0,3.0,0.0,13.0,34.905236907730675,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,9.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0
29.0185,2141,11.0,1.0,10.0,0.0,4.0,0.0,4.0,0.0,10.0,4.0,6.0,0.0,0.0,6.228885,0.0,0.0,0.0,67.0,16.0,24.0,24.0,11.0,2.0,1.0,1.0,4.0,42.0,46.60749574105622,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,43.0,35.0,11.0,4.0,6.0,5.0,0.0,0.0,7.0,10.0,13.0,12.0,0
23.8888,2116,16.0,4.0,12.0,0.0,8.0,0.0,8.0,0.0,9.0,3.0,6.0,0.0,0.0,1.368927,0.0,0.0,2.0,22.0,14.0,11.0,3.0,1.0,2.0,1.0,0.0,4.0,47.0,36.68473520249221,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,44.0,43.0,14.0,1.0,7.0,6.0,0.0,0.0,4.0,10.0,7.0,2.0,0
5.60741,498,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,15.0,36.16361071932299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,12.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0
29.4279,2088,10.0,2.0,8.0,0.0,5.0,0.0,5.0,0.0,7.0,3.0,4.0,0.0,0.0,7.83847,0.0,0.0,0.0,69.0,21.0,26.0,16.0,7.0,3.0,6.0,5.0,6.0,47.0,47.55925666199158,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,38.0,37.0,11.0,2.0,4.0,3.0,0.0,0.0,9.0,15.0,18.0,13.0,0
30.154,2476,26.0,8.0,16.0,2.0,5.0,0.0,5.0,0.0,9.0,3.0,6.0,0.0,0.620813,10.753734,0.0,0.0,5.0,42.0,21.0,17.0,3.0,1.0,3.0,5.0,6.0,7.0,59.0,39.65300691857371,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,47.0,37.0,26.0,4.0,9.0,8.0,0.0,0.0,5.0,9.0,4.0,1.0,0
1.29948,181,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.10495,0.10495,0.0,0.0,4.0,16.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,9.0,22.53047404063205,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1
5.95469,495,9.0,1.0,8.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,3.0,4.0,4.0,5.0,6.0,3.0,1.0,16.0,36.91592920353983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0
6.01871,476,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,6.0,11.0,8.0,3.0,3.0,1.0,1.0,14.0,39.37018633540373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,7.0,4.0,0
28.9886,2084,7.0,2.0,5.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,81.0,19.0,21.0,23.0,12.0,10.0,5.0,2.0,8.0,42.0,45.49465811965812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,45.0,38.0,6.0,0.0,7.0,6.0,0.0,0.0,7.0,14.0,21.0,13.0,0
23.8323,2368,19.0,4.0,15.0,0.0,6.0,0.0,6.0,0.0,7.0,2.0,5.0,0.0,0.391023,2.649183,0.0,0.0,5.0,40.0,7.0,10.0,10.0,7.0,6.0,3.0,0.0,4.0,54.0,34.21017625540406,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,54.0,36.0,9.0,3.0,6.0,5.0,0.0,0.0,4.0,17.0,18.0,5.0,0
5.64671,552,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.293402,0.293402,0.0,0.0,1.0,16.0,6.0,7.0,4.0,2.0,2.0,1.0,0.0,0.0,15.0,35.917582417582416,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0
1.17386,167,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,12.0,24.34959349593496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1
68.84,3272,32.0,10.0,19.0,3.0,9.0,0.0,9.0,0.0,15.0,6.0,9.0,0.0,0.092325,51.766897,0.881694,0.0,6.0,117.0,32.0,40.0,25.0,15.0,13.0,12.0,7.0,5.0,54.0,62.10459873760144,1.0,15.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,77.0,51.0,60.0,46.0,14.0,5.0,4.0,0.0,0.0,7.0,25.0,32.0,17.0,0
7.68085,715,10.0,2.0,8.0,0.0,7.0,0.0,7.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,12.0,5.0,3.0,1.0,1.0,1.0,0.0,13.0,39.74453069865914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,12.0,19.0,13.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,6.0,5.0,0
64.2007,3136,29.0,8.0,21.0,0.0,7.0,0.0,7.0,0.0,15.0,5.0,10.0,0.0,1.006741,48.775459,0.0,0.0,4.0,53.0,13.0,19.0,17.0,7.0,2.0,2.0,2.0,4.0,63.0,58.896165059430366,2.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,46.0,72.0,48.0,11.0,2.0,1.0,0.0,0.0,8.0,22.0,23.0,9.0,0
29.1954,2183,7.0,1.0,6.0,0.0,4.0,0.0,4.0,0.0,5.0,2.0,3.0,0.0,0.0,1.905131,0.0,0.0,2.0,78.0,15.0,23.0,19.0,7.0,11.0,9.0,3.0,6.0,46.0,45.652805949966194,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,37.0,37.0,12.0,2.0,5.0,4.0,0.0,0.0,7.0,13.0,13.0,6.0,0
23.7243,1846,16.0,5.0,11.0,0.0,2.0,0.0,2.0,0.0,9.0,4.0,5.0,0.0,0.0,2.286462,0.0,0.0,5.0,65.0,9.0,8.0,9.0,10.0,7.0,9.0,12.0,10.0,45.0,40.720030349013655,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,45.0,34.0,5.0,1.0,6.0,5.0,0.0,0.0,3.0,4.0,9.0,8.0,0
5.55011,520,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.32145,0.32145,0.0,0.0,2.0,26.0,4.0,8.0,8.0,2.0,1.0,4.0,3.0,0.0,16.0,38.68005018820577,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,4.0,0
5.66826,497,7.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.587758,0.587758,0.0,0.0,2.0,17.0,3.0,3.0,5.0,4.0,3.0,2.0,0.0,0.0,17.0,35.64093137254902,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,2.0,0
5.89645,498,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,3.0,2.0,1.0,7.0,6.0,0.0,0.0,10.0,35.663323782234954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,17.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,9.0,1.0,0
29.0176,2040,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.87623,0.095285,0.0,1.0,60.0,17.0,27.0,18.0,5.0,3.0,2.0,1.0,4.0,34.0,46.4,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,32.0,21.0,6.0,2.0,6.0,5.0,0.0,0.0,7.0,14.0,12.0,4.0,0
22.7249,1966,11.0,3.0,8.0,0.0,7.0,0.0,7.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,65.0,9.0,13.0,14.0,12.0,10.0,9.0,3.0,4.0,49.0,40.83879423328965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,27.0,28.0,13.0,0.0,5.0,4.0,0.0,0.0,4.0,13.0,23.0,14.0,0
7.42143,720,5.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,3.0,11.0,11.0,1.0,1.0,1.0,0.0,1.0,21.0,30.5507614213198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,11.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,5.0,1.0,0
8.16486,1011,7.0,1.0,5.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.756736526946106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,11.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
8.24497,796,7.0,2.0,5.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,0.0,24.0,34.79113448534936,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,11.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0
18.8959,1724,12.0,1.0,11.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,0.0,0.190284,0.109481,0.0,3.0,124.0,16.0,50.0,47.0,12.0,8.0,3.0,1.0,3.0,47.0,36.93838685586258,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,39.0,12.0,3.0,1.0,4.0,3.0,0.0,0.0,6.0,21.0,28.0,12.0,0
6.12954,1229,7.0,2.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,18.977766287487075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,32.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0
18.0163,1706,15.0,3.0,12.0,0.0,1.0,0.0,1.0,0.0,9.0,3.0,6.0,0.0,0.177154,0.177154,0.0,0.0,7.0,89.0,13.0,28.0,26.0,6.0,8.0,8.0,6.0,7.0,49.0,36.55879140880961,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,36.0,14.0,4.0,0.0,7.0,7.0,1.0,0.0,7.0,22.0,35.0,20.0,0
5.76958,612,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,19.0,32.116515837104075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,13.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,6.0,1.0,0
6.1718,570,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.71246,0.71246,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,38.808618504436,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
29.1889,2290,13.0,4.0,9.0,0.0,2.0,0.0,2.0,0.0,7.0,3.0,4.0,0.0,0.865396,2.229712,0.0,0.0,2.0,70.0,16.0,18.0,16.0,9.0,8.0,5.0,4.0,10.0,49.0,44.79388591238576,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,50.0,39.0,14.0,3.0,7.0,6.0,0.0,0.0,7.0,15.0,13.0,5.0,0
29.3932,2417,20.0,5.0,15.0,0.0,9.0,0.0,9.0,0.0,13.0,4.0,9.0,0.0,0.591287,0.591287,0.0,0.0,1.0,31.0,10.0,6.0,3.0,4.0,4.0,4.0,4.0,6.0,57.0,38.937582650092565,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,61.0,40.0,11.0,0.0,6.0,5.0,0.0,0.0,5.0,7.0,4.0,2.0,0
20.9655,1543,20.0,3.0,17.0,0.0,6.0,0.0,6.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,0.361798,0.0,0.0,106.0,18.0,17.0,21.0,20.0,13.0,14.0,11.0,10.0,42.0,42.47827788649707,0.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,7.0,3.0,0.0,11.0,10.0,0.0,0.0,9.0,14.0,26.0,21.0,0
69.867,3499,20.0,5.0,14.0,1.0,8.0,0.0,8.0,0.0,16.0,5.0,11.0,0.0,0.3042,27.500926,1.784335,0.0,4.0,149.0,28.0,36.0,36.0,31.0,18.0,12.0,9.0,7.0,72.0,61.6456630109671,2.0,12.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,81.0,60.0,71.0,49.0,11.0,4.0,5.0,2.0,0.0,7.0,24.0,25.0,13.0,0
9.09096,950,6.0,1.0,5.0,0.0,5.0,0.0,5.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,8.0,6.0,9.0,13.0,11.0,9.0,5.0,2.0,30.0,34.623299822590184,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,22.0,25.0,8.0,0.0,6.0,4.0,0.0,0.0,6.0,5.0,6.0,4.0,0
9.36392,757,11.0,3.0,8.0,0.0,1.0,0.0,1.0,0.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,5.0,5.0,7.0,6.0,5.0,6.0,4.0,3.0,30.0,38.58163980378416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,14.0,7.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,5.0,4.0,0
1.31425,207,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,4.0,0.0,1.0,2.0,2.0,3.0,4.0,4.0,9.0,21.6324200913242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1
7.74653,853,6.0,1.0,5.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,11.0,8.0,4.0,6.0,8.0,5.0,1.0,2.0,29.0,33.07782672540382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,17.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,5.0,4.0,4.0,4.0,0
7.76343,636,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,8.0,9.0,7.0,5.0,6.0,5.0,1.0,2.0,21.0,39.554327808471456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,18.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,11.0,8.0,0
